t, x, y 
3.061750, 0.117906, 1.544080 
3.062000, 0.117889, 1.543981 
3.062250, 0.117863, 1.543833 
3.062500, 0.117847, 1.543734 
3.062750, 0.117821, 1.543585 
3.063000, 0.117805, 1.543486 
3.063250, 0.117780, 1.543338 
3.063500, 0.117763, 1.543238 
3.063750, 0.117738, 1.543090 
3.064000, 0.117721, 1.542991 
3.064250, 0.117696, 1.542842 
3.064500, 0.117680, 1.542743 
3.064750, 0.117655, 1.542595 
3.065000, 0.117638, 1.542495 
3.065250, 0.117613, 1.542347 
3.065500, 0.117597, 1.542248 
3.065750, 0.117572, 1.542099 
3.066000, 0.117556, 1.542000 
3.066250, 0.117531, 1.541851 
3.066500, 0.117514, 1.541752 
3.066750, 0.117490, 1.541603 
3.067000, 0.117473, 1.541504 
3.067250, 0.117449, 1.541356 
3.067500, 0.117433, 1.541256 
3.067750, 0.117408, 1.541108 
3.068000, 0.117392, 1.541009 
3.068250, 0.117368, 1.540860 
3.068500, 0.117351, 1.540761 
3.068750, 0.117327, 1.540612 
3.069000, 0.117311, 1.540513 
3.069250, 0.117287, 1.540364 
3.069500, 0.117270, 1.540265 
3.069750, 0.117246, 1.540116 
3.070000, 0.117230, 1.540017 
3.070250, 0.117206, 1.539868 
3.070500, 0.117190, 1.539769 
3.070750, 0.117166, 1.539620 
3.071000, 0.117150, 1.539521 
3.071250, 0.117126, 1.539372 
3.071500, 0.117110, 1.539273 
3.071750, 0.117086, 1.539124 
3.072000, 0.117071, 1.539025 
3.072250, 0.117047, 1.538876 
3.072500, 0.117031, 1.538776 
3.072750, 0.117007, 1.538628 
3.073000, 0.116991, 1.538528 
3.073250, 0.116968, 1.538379 
3.073500, 0.116952, 1.538280 
3.073750, 0.116928, 1.538131 
3.074000, 0.116913, 1.538032 
3.074250, 0.116889, 1.537883 
3.074500, 0.116874, 1.537784 
3.074750, 0.116850, 1.537635 
3.075000, 0.116835, 1.537535 
3.075250, 0.116811, 1.537386 
3.075500, 0.116796, 1.537287 
3.075750, 0.116773, 1.537138 
3.076000, 0.116757, 1.537039 
3.076250, 0.116734, 1.536890 
3.076500, 0.116718, 1.536790 
3.076750, 0.116695, 1.536641 
3.077000, 0.116680, 1.536542 
3.077250, 0.116657, 1.536393 
3.077500, 0.116641, 1.536294 
3.077750, 0.116619, 1.536145 
3.078000, 0.116603, 1.536045 
3.078250, 0.116580, 1.535896 
3.078500, 0.116565, 1.535797 
3.078750, 0.116542, 1.535648 
3.079000, 0.116527, 1.535548 
3.079250, 0.116504, 1.535399 
3.079500, 0.116489, 1.535300 
3.079750, 0.116466, 1.535151 
3.080000, 0.116451, 1.535051 
3.080250, 0.116429, 1.534902 
3.080500, 0.116414, 1.534803 
3.080750, 0.116391, 1.534654 
3.081000, 0.116376, 1.534554 
3.081250, 0.116354, 1.534405 
3.081500, 0.116339, 1.534305 
3.081750, 0.116316, 1.534156 
3.082000, 0.116302, 1.534057 
3.082250, 0.116279, 1.533908 
3.082500, 0.116264, 1.533808 
3.082750, 0.116242, 1.533659 
3.083000, 0.116227, 1.533559 
3.083250, 0.116205, 1.533410 
3.083500, 0.116190, 1.533311 
3.083750, 0.116168, 1.533161 
3.084000, 0.116154, 1.533062 
3.084250, 0.116132, 1.532913 
3.084500, 0.116117, 1.532813 
3.084750, 0.116095, 1.532664 
3.085000, 0.116080, 1.532564 
3.085250, 0.116059, 1.532415 
3.085500, 0.116044, 1.532316 
3.085750, 0.116022, 1.532166 
3.086000, 0.116008, 1.532067 
3.086250, 0.115986, 1.531917 
3.086500, 0.115972, 1.531818 
3.086750, 0.115950, 1.531668 
3.087000, 0.115935, 1.531569 
3.087250, 0.115914, 1.531420 
3.087500, 0.115900, 1.531320 
3.087750, 0.115878, 1.531171 
3.088000, 0.115864, 1.531071 
3.088250, 0.115842, 1.530922 
3.088500, 0.115828, 1.530822 
3.088750, 0.115807, 1.530673 
3.089000, 0.115792, 1.530573 
3.089250, 0.115771, 1.530424 
3.089500, 0.115757, 1.530324 
3.089750, 0.115736, 1.530175 
3.090000, 0.115722, 1.530075 
3.090250, 0.115701, 1.529925 
3.090500, 0.115687, 1.529826 
3.090750, 0.115665, 1.529676 
3.091000, 0.115651, 1.529577 
3.091250, 0.115630, 1.529427 
3.091500, 0.115617, 1.529328 
3.091750, 0.115596, 1.529178 
3.092000, 0.115582, 1.529078 
3.092250, 0.115561, 1.528929 
3.092500, 0.115547, 1.528829 
3.092750, 0.115526, 1.528680 
3.093000, 0.115512, 1.528580 
3.093250, 0.115492, 1.528430 
3.093500, 0.115478, 1.528331 
3.093750, 0.115457, 1.528181 
3.094000, 0.115444, 1.528081 
3.094250, 0.115423, 1.527932 
3.094500, 0.115409, 1.527832 
3.094750, 0.115389, 1.527683 
3.095000, 0.115375, 1.527583 
3.095250, 0.115355, 1.527433 
3.095500, 0.115341, 1.527333 
3.095750, 0.115321, 1.527184 
3.096000, 0.115307, 1.527084 
3.096250, 0.115287, 1.526934 
3.096500, 0.115274, 1.526835 
3.096750, 0.115254, 1.526685 
3.097000, 0.115240, 1.526585 
3.097250, 0.115220, 1.526436 
3.097500, 0.115207, 1.526336 
3.097750, 0.115187, 1.526186 
3.098000, 0.115173, 1.526086 
3.098250, 0.115153, 1.525937 
3.098500, 0.115140, 1.525837 
3.098750, 0.115120, 1.525687 
3.099000, 0.115107, 1.525587 
3.099250, 0.115087, 1.525438 
3.099500, 0.115074, 1.525338 
3.099750, 0.115054, 1.525188 
3.100000, 0.115041, 1.525088 
3.100250, 0.115022, 1.524938 
3.100500, 0.115008, 1.524839 
3.100750, 0.114989, 1.524689 
3.101000, 0.114976, 1.524589 
3.101250, 0.114956, 1.524439 
3.101500, 0.114943, 1.524339 
3.101750, 0.114924, 1.524189 
3.102000, 0.114911, 1.524090 
3.102250, 0.114892, 1.523940 
3.102500, 0.114879, 1.523840 
3.102750, 0.114859, 1.523690 
3.103000, 0.114847, 1.523590 
3.103250, 0.114827, 1.523440 
3.103500, 0.114815, 1.523340 
3.103750, 0.114795, 1.523191 
3.104000, 0.114783, 1.523091 
3.104250, 0.114764, 1.522941 
3.104500, 0.114751, 1.522841 
3.104750, 0.114732, 1.522691 
3.105000, 0.114719, 1.522591 
3.105250, 0.114700, 1.522441 
3.105500, 0.114688, 1.522341 
3.105750, 0.114669, 1.522191 
3.106000, 0.114656, 1.522091 
3.106250, 0.114638, 1.521941 
3.106500, 0.114625, 1.521841 
3.106750, 0.114606, 1.521691 
3.107000, 0.114594, 1.521592 
3.107250, 0.114575, 1.521442 
3.107500, 0.114563, 1.521342 
3.107750, 0.114544, 1.521192 
3.108000, 0.114532, 1.521092 
3.108250, 0.114514, 1.520942 
3.108500, 0.114501, 1.520842 
3.108750, 0.114483, 1.520692 
3.109000, 0.114471, 1.520592 
3.109250, 0.114452, 1.520442 
3.109500, 0.114440, 1.520342 
3.109750, 0.114422, 1.520192 
3.110000, 0.114410, 1.520091 
3.110250, 0.114392, 1.519941 
3.110500, 0.114380, 1.519841 
3.110750, 0.114361, 1.519691 
3.111000, 0.114349, 1.519591 
3.111250, 0.114331, 1.519441 
3.111500, 0.114319, 1.519341 
3.111750, 0.114301, 1.519191 
3.112000, 0.114289, 1.519091 
3.112250, 0.114272, 1.518941 
3.112500, 0.114260, 1.518841 
3.112750, 0.114242, 1.518691 
3.113000, 0.114230, 1.518591 
3.113250, 0.114212, 1.518440 
3.113500, 0.114200, 1.518340 
3.113750, 0.114183, 1.518190 
3.114000, 0.114171, 1.518090 
3.114250, 0.114153, 1.517940 
3.114500, 0.114142, 1.517840 
3.114750, 0.114124, 1.517690 
3.115000, 0.114113, 1.517590 
3.115250, 0.114095, 1.517439 
3.115500, 0.114083, 1.517339 
3.115750, 0.114066, 1.517189 
3.116000, 0.114055, 1.517089 
3.116250, 0.114037, 1.516939 
3.116500, 0.114026, 1.516839 
3.116750, 0.114009, 1.516688 
3.117000, 0.113997, 1.516588 
3.117250, 0.113980, 1.516438 
3.117500, 0.113969, 1.516338 
3.117750, 0.113951, 1.516187 
3.118000, 0.113940, 1.516087 
3.118250, 0.113923, 1.515937 
3.118500, 0.113912, 1.515837 
3.118750, 0.113895, 1.515687 
3.119000, 0.113884, 1.515586 
3.119250, 0.113867, 1.515436 
3.119500, 0.113855, 1.515336 
3.119750, 0.113839, 1.515185 
3.120000, 0.113828, 1.515085 
3.120250, 0.113811, 1.514935 
3.120500, 0.113800, 1.514835 
3.120750, 0.113783, 1.514684 
3.121000, 0.113772, 1.514584 
3.121250, 0.113755, 1.514434 
3.121500, 0.113744, 1.514334 
3.121750, 0.113728, 1.514183 
3.122000, 0.113717, 1.514083 
3.122250, 0.113701, 1.513933 
3.122500, 0.113690, 1.513832 
3.122750, 0.113673, 1.513682 
3.123000, 0.113662, 1.513582 
3.123250, 0.113646, 1.513431 
3.123500, 0.113635, 1.513331 
3.123750, 0.113619, 1.513180 
3.124000, 0.113608, 1.513080 
3.124250, 0.113592, 1.512930 
3.124500, 0.113582, 1.512829 
3.124750, 0.113566, 1.512679 
3.125000, 0.113555, 1.512579 
3.125250, 0.113539, 1.512428 
3.125500, 0.113528, 1.512328 
3.125750, 0.113512, 1.512177 
3.126000, 0.113502, 1.512077 
3.126250, 0.113486, 1.511927 
3.126500, 0.113475, 1.511826 
3.126750, 0.113460, 1.511676 
3.127000, 0.113449, 1.511575 
3.127250, 0.113434, 1.511425 
3.127500, 0.113423, 1.511325 
3.127750, 0.113407, 1.511174 
3.128000, 0.113397, 1.511074 
3.128250, 0.113382, 1.510923 
3.128500, 0.113371, 1.510823 
3.128750, 0.113356, 1.510672 
3.129000, 0.113346, 1.510572 
3.129250, 0.113330, 1.510421 
3.129500, 0.113320, 1.510321 
3.129750, 0.113305, 1.510170 
3.130000, 0.113294, 1.510070 
3.130250, 0.113279, 1.509919 
3.130500, 0.113269, 1.509819 
3.130750, 0.113254, 1.509668 
3.131000, 0.113244, 1.509568 
3.131250, 0.113229, 1.509417 
3.131500, 0.113219, 1.509317 
3.131750, 0.113204, 1.509166 
3.132000, 0.113194, 1.509066 
3.132250, 0.113179, 1.508915 
3.132500, 0.113169, 1.508815 
3.132750, 0.113154, 1.508664 
3.133000, 0.113144, 1.508564 
3.133250, 0.113129, 1.508413 
3.133500, 0.113119, 1.508312 
3.133750, 0.113105, 1.508162 
3.134000, 0.113095, 1.508061 
3.134250, 0.113080, 1.507911 
3.134500, 0.113071, 1.507810 
3.134750, 0.113056, 1.507659 
3.135000, 0.113046, 1.507559 
3.135250, 0.113032, 1.507408 
3.135500, 0.113022, 1.507308 
3.135750, 0.113008, 1.507157 
3.136000, 0.112998, 1.507057 
3.136250, 0.112984, 1.506906 
3.136500, 0.112974, 1.506805 
3.136750, 0.112960, 1.506655 
3.137000, 0.112950, 1.506554 
3.137250, 0.112936, 1.506403 
3.137500, 0.112927, 1.506303 
3.137750, 0.112913, 1.506152 
3.138000, 0.112903, 1.506051 
3.138250, 0.112889, 1.505901 
3.138500, 0.112880, 1.505800 
3.138750, 0.112866, 1.505649 
3.139000, 0.112857, 1.505549 
3.139250, 0.112843, 1.505398 
3.139500, 0.112833, 1.505297 
3.139750, 0.112820, 1.505146 
3.140000, 0.112810, 1.505046 
3.140250, 0.112797, 1.504895 
3.140500, 0.112787, 1.504794 
3.140750, 0.112774, 1.504644 
3.141000, 0.112765, 1.504543 
3.141250, 0.112751, 1.504392 
3.141500, 0.112742, 1.504292 
3.141750, 0.112728, 1.504141 
3.142000, 0.112719, 1.504040 
3.142250, 0.112706, 1.503889 
3.142500, 0.112697, 1.503789 
3.142750, 0.112684, 1.503638 
3.143000, 0.112675, 1.503537 
3.143250, 0.112661, 1.503386 
3.143500, 0.112653, 1.503286 
3.143750, 0.112639, 1.503135 
3.144000, 0.112630, 1.503034 
3.144250, 0.112617, 1.502883 
3.144500, 0.112609, 1.502782 
3.144750, 0.112595, 1.502631 
3.145000, 0.112587, 1.502531 
3.145250, 0.112574, 1.502380 
3.145500, 0.112565, 1.502279 
3.145750, 0.112552, 1.502128 
3.146000, 0.112543, 1.502028 
3.146250, 0.112531, 1.501877 
3.146500, 0.112522, 1.501776 
3.146750, 0.112509, 1.501625 
3.147000, 0.112501, 1.501524 
3.147250, 0.112488, 1.501373 
3.147500, 0.112480, 1.501272 
3.147750, 0.112467, 1.501121 
3.148000, 0.112458, 1.501021 
3.148250, 0.112446, 1.500870 
3.148500, 0.112437, 1.500769 
3.148750, 0.112425, 1.500618 
3.149000, 0.112417, 1.500517 
3.149250, 0.112404, 1.500366 
3.149500, 0.112396, 1.500265 
3.149750, 0.112384, 1.500114 
3.150000, 0.112375, 1.500014 
3.150250, 0.112363, 1.499863 
3.150500, 0.112355, 1.499762 
3.150750, 0.112343, 1.499611 
3.151000, 0.112335, 1.499510 
3.151250, 0.112322, 1.499359 
3.151500, 0.112314, 1.499258 
3.151750, 0.112302, 1.499107 
3.152000, 0.112294, 1.499006 
3.152250, 0.112282, 1.498855 
3.152500, 0.112274, 1.498754 
3.152750, 0.112262, 1.498603 
3.153000, 0.112254, 1.498502 
3.153250, 0.112243, 1.498351 
3.153500, 0.112235, 1.498250 
3.153750, 0.112223, 1.498099 
3.154000, 0.112215, 1.497999 
3.154250, 0.112203, 1.497847 
3.154500, 0.112196, 1.497747 
3.154750, 0.112184, 1.497595 
3.155000, 0.112176, 1.497495 
3.155250, 0.112165, 1.497343 
3.155500, 0.112157, 1.497243 
3.155750, 0.112146, 1.497091 
3.156000, 0.112138, 1.496991 
3.156250, 0.112126, 1.496839 
3.156500, 0.112119, 1.496738 
3.156750, 0.112108, 1.496587 
3.157000, 0.112100, 1.496486 
3.157250, 0.112089, 1.496335 
3.157500, 0.112081, 1.496234 
3.157750, 0.112070, 1.496083 
3.158000, 0.112063, 1.495982 
3.158250, 0.112052, 1.495831 
3.158500, 0.112044, 1.495730 
3.158750, 0.112033, 1.495579 
3.159000, 0.112026, 1.495478 
3.159250, 0.112015, 1.495327 
3.159500, 0.112008, 1.495226 
3.159750, 0.111997, 1.495074 
3.160000, 0.111989, 1.494974 
3.160250, 0.111979, 1.494822 
3.160500, 0.111971, 1.494721 
3.160750, 0.111961, 1.494570 
3.161000, 0.111953, 1.494469 
3.161250, 0.111943, 1.494318 
3.161500, 0.111936, 1.494217 
3.161750, 0.111925, 1.494066 
3.162000, 0.111918, 1.493965 
3.162250, 0.111908, 1.493813 
3.162500, 0.111901, 1.493712 
3.162750, 0.111890, 1.493561 
3.163000, 0.111883, 1.493460 
3.163250, 0.111873, 1.493309 
3.163500, 0.111866, 1.493208 
3.163750, 0.111856, 1.493056 
3.164000, 0.111849, 1.492955 
3.164250, 0.111838, 1.492804 
3.164500, 0.111832, 1.492703 
3.164750, 0.111822, 1.492552 
3.165000, 0.111815, 1.492451 
3.165250, 0.111805, 1.492299 
3.165500, 0.111798, 1.492198 
3.165750, 0.111788, 1.492047 
3.166000, 0.111781, 1.491946 
3.166250, 0.111771, 1.491795 
3.166500, 0.111765, 1.491694 
3.166750, 0.111755, 1.491542 
3.167000, 0.111748, 1.491441 
3.167250, 0.111739, 1.491290 
3.167500, 0.111732, 1.491189 
3.167750, 0.111722, 1.491037 
3.168000, 0.111716, 1.490936 
3.168250, 0.111706, 1.490785 
3.168500, 0.111700, 1.490684 
3.168750, 0.111690, 1.490532 
3.169000, 0.111684, 1.490431 
3.169250, 0.111674, 1.490280 
3.169500, 0.111668, 1.490179 
3.169750, 0.111659, 1.490027 
3.170000, 0.111652, 1.489926 
3.170250, 0.111643, 1.489775 
3.170500, 0.111637, 1.489674 
3.170750, 0.111628, 1.489522 
3.171000, 0.111621, 1.489421 
3.171250, 0.111612, 1.489269 
3.171500, 0.111606, 1.489168 
3.171750, 0.111597, 1.489017 
3.172000, 0.111591, 1.488916 
3.172250, 0.111582, 1.488764 
3.172500, 0.111576, 1.488663 
3.172750, 0.111567, 1.488512 
3.173000, 0.111561, 1.488411 
3.173250, 0.111552, 1.488259 
3.173500, 0.111546, 1.488158 
3.173750, 0.111537, 1.488006 
3.174000, 0.111531, 1.487905 
3.174250, 0.111522, 1.487754 
3.174500, 0.111517, 1.487653 
3.174750, 0.111508, 1.487501 
3.175000, 0.111502, 1.487400 
3.175250, 0.111494, 1.487248 
3.175500, 0.111488, 1.487147 
3.175750, 0.111479, 1.486995 
3.176000, 0.111474, 1.486894 
3.176250, 0.111465, 1.486743 
3.176500, 0.111459, 1.486642 
3.176750, 0.111451, 1.486490 
3.177000, 0.111446, 1.486389 
3.177250, 0.111437, 1.486237 
3.177500, 0.111432, 1.486136 
3.177750, 0.111423, 1.485984 
3.178000, 0.111418, 1.485883 
3.178250, 0.111410, 1.485732 
3.178500, 0.111404, 1.485630 
3.178750, 0.111396, 1.485479 
3.179000, 0.111391, 1.485378 
3.179250, 0.111383, 1.485226 
3.179500, 0.111377, 1.485125 
3.179750, 0.111369, 1.484973 
3.180000, 0.111364, 1.484872 
3.180250, 0.111356, 1.484720 
3.180500, 0.111351, 1.484619 
3.180750, 0.111343, 1.484467 
3.181000, 0.111338, 1.484366 
3.181250, 0.111330, 1.484214 
3.181500, 0.111325, 1.484113 
3.181750, 0.111318, 1.483961 
3.182000, 0.111312, 1.483860 
3.182250, 0.111305, 1.483708 
3.182500, 0.111300, 1.483607 
3.182750, 0.111292, 1.483455 
3.183000, 0.111287, 1.483354 
3.183250, 0.111280, 1.483202 
3.183500, 0.111275, 1.483101 
3.183750, 0.111268, 1.482949 
3.184000, 0.111263, 1.482848 
3.184250, 0.111255, 1.482696 
3.184500, 0.111250, 1.482595 
3.184750, 0.111243, 1.482443 
3.185000, 0.111238, 1.482342 
3.185250, 0.111231, 1.482190 
3.185500, 0.111227, 1.482089 
3.185750, 0.111219, 1.481937 
3.186000, 0.111215, 1.481836 
3.186250, 0.111208, 1.481684 
3.186500, 0.111203, 1.481583 
3.186750, 0.111196, 1.481431 
3.187000, 0.111192, 1.481330 
3.187250, 0.111185, 1.481178 
3.187500, 0.111180, 1.481077 
3.187750, 0.111173, 1.480925 
3.188000, 0.111169, 1.480824 
3.188250, 0.111162, 1.480672 
3.188500, 0.111158, 1.480571 
3.188750, 0.111151, 1.480419 
3.189000, 0.111147, 1.480317 
3.189250, 0.111140, 1.480165 
3.189500, 0.111136, 1.480064 
3.189750, 0.111129, 1.479912 
3.190000, 0.111125, 1.479811 
3.190250, 0.111118, 1.479659 
3.190500, 0.111114, 1.479558 
3.190750, 0.111108, 1.479406 
3.191000, 0.111104, 1.479305 
3.191250, 0.111097, 1.479153 
3.191500, 0.111093, 1.479051 
3.191750, 0.111087, 1.478899 
3.192000, 0.111083, 1.478798 
3.192250, 0.111077, 1.478646 
3.192500, 0.111073, 1.478545 
3.192750, 0.111067, 1.478393 
3.193000, 0.111063, 1.478292 
3.193250, 0.111057, 1.478140 
3.193500, 0.111053, 1.478038 
3.193750, 0.111047, 1.477886 
3.194000, 0.111043, 1.477785 
3.194250, 0.111037, 1.477633 
3.194500, 0.111033, 1.477532 
3.194750, 0.111027, 1.477380 
3.195000, 0.111024, 1.477278 
3.195250, 0.111018, 1.477126 
3.195500, 0.111014, 1.477025 
3.195750, 0.111008, 1.476873 
3.196000, 0.111005, 1.476772 
3.196250, 0.110999, 1.476620 
3.196500, 0.110995, 1.476518 
3.196750, 0.110990, 1.476366 
3.197000, 0.110986, 1.476265 
3.197250, 0.110981, 1.476113 
3.197500, 0.110977, 1.476011 
3.197750, 0.110972, 1.475859 
3.198000, 0.110969, 1.475758 
3.198250, 0.110963, 1.475606 
3.198500, 0.110960, 1.475505 
3.198750, 0.110955, 1.475353 
3.199000, 0.110951, 1.475251 
3.199250, 0.110946, 1.475099 
3.199500, 0.110943, 1.474998 
3.199750, 0.110938, 1.474846 
3.200000, 0.110934, 1.474744 
3.200250, 0.110929, 1.474592 
3.200500, 0.110926, 1.474491 
3.200750, 0.110921, 1.474339 
3.201000, 0.110918, 1.474237 
3.201250, 0.110913, 1.474085 
3.201500, 0.110910, 1.473984 
3.201750, 0.110905, 1.473832 
3.202000, 0.110902, 1.473730 
3.202250, 0.110897, 1.473578 
3.202500, 0.110894, 1.473477 
3.202750, 0.110890, 1.473325 
3.203000, 0.110887, 1.473223 
3.203250, 0.110882, 1.473071 
3.203500, 0.110879, 1.472970 
3.203750, 0.110875, 1.472817 
3.204000, 0.110872, 1.472716 
3.204250, 0.110867, 1.472564 
3.204500, 0.110864, 1.472462 
3.204750, 0.110860, 1.472310 
3.205000, 0.110857, 1.472209 
3.205250, 0.110853, 1.472057 
3.205500, 0.110850, 1.471955 
3.205750, 0.110846, 1.471803 
3.206000, 0.110843, 1.471702 
3.206250, 0.110839, 1.471549 
3.206500, 0.110837, 1.471448 
3.206750, 0.110833, 1.471296 
3.207000, 0.110830, 1.471194 
3.207250, 0.110826, 1.471042 
3.207500, 0.110823, 1.470941 
3.207750, 0.110819, 1.470788 
3.208000, 0.110817, 1.470687 
3.208250, 0.110813, 1.470535 
3.208500, 0.110811, 1.470433 
3.208750, 0.110807, 1.470281 
3.209000, 0.110804, 1.470179 
3.209250, 0.110801, 1.470027 
3.209500, 0.110798, 1.469926 
3.209750, 0.110795, 1.469773 
3.210000, 0.110792, 1.469672 
3.210250, 0.110789, 1.469520 
3.210500, 0.110787, 1.469418 
3.210750, 0.110783, 1.469266 
3.211000, 0.110781, 1.469164 
3.211250, 0.110778, 1.469012 
3.211500, 0.110775, 1.468911 
3.211750, 0.110772, 1.468758 
3.212000, 0.110770, 1.468657 
3.212250, 0.110767, 1.468505 
3.212500, 0.110764, 1.468403 
3.212750, 0.110761, 1.468251 
3.213000, 0.110759, 1.468149 
3.213250, 0.110756, 1.467997 
3.213500, 0.110754, 1.467895 
3.213750, 0.110751, 1.467743 
3.214000, 0.110749, 1.467642 
3.214250, 0.110746, 1.467489 
3.214500, 0.110744, 1.467388 
3.214750, 0.110742, 1.467235 
3.215000, 0.110740, 1.467134 
3.215250, 0.110737, 1.466982 
3.215500, 0.110735, 1.466880 
3.215750, 0.110732, 1.466728 
3.216000, 0.110731, 1.466626 
3.216250, 0.110728, 1.466474 
3.216500, 0.110726, 1.466372 
3.216750, 0.110724, 1.466220 
3.217000, 0.110722, 1.466118 
3.217250, 0.110719, 1.465966 
3.217500, 0.110718, 1.465864 
3.217750, 0.110715, 1.465712 
3.218000, 0.110714, 1.465611 
3.218250, 0.110711, 1.465458 
3.218500, 0.110710, 1.465357 
3.218750, 0.110708, 1.465204 
3.219000, 0.110706, 1.465103 
3.219250, 0.110704, 1.464950 
3.219500, 0.110703, 1.464849 
3.219750, 0.110700, 1.464696 
3.220000, 0.110699, 1.464595 
3.220250, 0.110697, 1.464442 
3.220500, 0.110696, 1.464341 
3.220750, 0.110694, 1.464188 
3.221000, 0.110692, 1.464087 
3.221250, 0.110690, 1.463934 
3.221500, 0.110689, 1.463833 
3.221750, 0.110687, 1.463680 
3.222000, 0.110686, 1.463579 
3.222250, 0.110684, 1.463426 
3.222500, 0.110683, 1.463325 
3.222750, 0.110682, 1.463172 
3.223000, 0.110680, 1.463071 
3.223250, 0.110679, 1.462918 
3.223500, 0.110678, 1.462817 
3.223750, 0.110676, 1.462664 
3.224000, 0.110675, 1.462562 
3.224250, 0.110674, 1.462410 
3.224500, 0.110673, 1.462308 
3.224750, 0.110671, 1.462156 
3.225000, 0.110671, 1.462054 
3.225250, 0.110669, 1.461902 
3.225500, 0.110668, 1.461800 
3.225750, 0.110667, 1.461648 
3.226000, 0.110666, 1.461546 
3.226250, 0.110665, 1.461394 
3.226500, 0.110664, 1.461292 
3.226750, 0.110663, 1.461140 
3.227000, 0.110663, 1.461038 
3.227250, 0.110662, 1.460885 
3.227500, 0.110661, 1.460784 
3.227750, 0.110660, 1.460631 
3.228000, 0.110659, 1.460530 
3.228250, 0.110658, 1.460377 
3.228500, 0.110658, 1.460275 
3.228750, 0.110657, 1.460123 
3.229000, 0.110656, 1.460021 
3.229250, 0.110656, 1.459869 
3.229500, 0.110655, 1.459767 
3.229750, 0.110655, 1.459615 
3.230000, 0.110654, 1.459513 
3.230250, 0.110654, 1.459360 
3.230500, 0.110653, 1.459259 
3.230750, 0.110653, 1.459106 
3.231000, 0.110652, 1.459004 
3.231250, 0.110652, 1.458852 
3.231500, 0.110652, 1.458750 
3.231750, 0.110651, 1.458598 
3.232000, 0.110651, 1.458496 
3.232250, 0.110651, 1.458343 
3.232500, 0.110651, 1.458242 
3.232750, 0.110650, 1.458089 
3.233000, 0.110650, 1.457988 
3.233250, 0.110650, 1.457835 
3.233500, 0.110650, 1.457733 
3.233750, 0.110650, 1.457581 
3.234000, 0.110650, 1.457479 
3.234250, 0.110650, 1.457326 
3.234500, 0.110650, 1.457225 
3.234750, 0.110650, 1.457072 
3.235000, 0.110650, 1.456970 
3.235250, 0.110650, 1.456818 
3.235500, 0.110650, 1.456716 
3.235750, 0.110650, 1.456564 
3.236000, 0.110650, 1.456462 
3.236250, 0.110651, 1.456309 
3.236500, 0.110651, 1.456208 
3.236750, 0.110651, 1.456055 
3.237000, 0.110652, 1.455953 
3.237250, 0.110652, 1.455801 
3.237500, 0.110652, 1.455699 
3.237750, 0.110653, 1.455546 
3.238000, 0.110653, 1.455445 
3.238250, 0.110654, 1.455292 
3.238500, 0.110654, 1.455190 
3.238750, 0.110655, 1.455038 
3.239000, 0.110655, 1.454936 
3.239250, 0.110656, 1.454783 
3.239500, 0.110656, 1.454681 
3.239750, 0.110657, 1.454529 
3.240000, 0.110658, 1.454427 
3.240250, 0.110659, 1.454274 
3.240500, 0.110659, 1.454173 
3.240750, 0.110660, 1.454020 
3.241000, 0.110661, 1.453918 
3.241250, 0.110662, 1.453766 
3.241500, 0.110662, 1.453664 
3.241750, 0.110663, 1.453511 
3.242000, 0.110664, 1.453409 
3.242250, 0.110665, 1.453257 
